id,titre,entreprise,date_sortie,location,type_contrat,experience,description,competences,url,source
4bdb997e-b9b1-4de2-bb5e-d99db8af3eb4,Data Scientist H/F,Harmonie Mutuelle,N/A,Rennes - 35,CDI,Exp. 2 à 5 ans,"Venez relever de nouveaux défis chez Groupama Loire Bretagne ! Dans un monde en constante évolution, Groupama Loire Bretagne souhaite poursuivre ses travaux en Intelligence Artificielle. Nous sommes actuellement à la recherche d'un(e) Data Scientist / Développeur.euse IA pour enrichir notre équipe basée à Rennes. Ce poste est une opportunité unique de contribuer à des projets d'IA à fort impact, au sein d'une entreprise reconnue pour son dynamisme et son engagement envers ses collaborateurs. Pour éviter toute déception, cette offre est réservée à des profils expérimentés, ayant déjà eu l'occasion de mettre en oeuvre le développement de projet IA et le « fine tunning » de modèles IA, avec une expérience professionnelle minimum de 2 ans post diplôme. Vos principales missions · Développement de modèles : Utiliser et adapter les modèles d'IA du marché pour répondre aux défis commerciaux et opérationnels de l'entreprise. · Traitement du langage naturel (NLP) et IA générative : Exploiter les données textuelles pour générer des insights pertinents et développer des solutions innovantes, en mettant un accent particulier sur le NLP et, si vous avez cette compétence, l'IA générative. · Gestion de projet : Travailler en étroite collaboration avec les autres départements pour comprendre leurs besoins en matière de data science et proposer des solutions adaptées. · Veille technologique : Rester à l'avant-garde des avancées en IA et machine learning, en incorporant les dernières recherches et technologies dans nos solutions. Pourquoi nous rejoindre ? Groupama Loire Bretagne vous offre un cadre de travail stimulant et enrichissant, où vos compétences seront valorisées et où votre carrière pourra prendre un nouvel élan. Nous nous engageons à fournir à nos collaborateurs un environnement de travail bienveillant et propice à l'innovation. Situés à Rennes, nous bénéficions d'un cadre favorisant l'équilibre entre vie professionnelle et personnelle. Vous serez rattaché.e à la Responsable Automatisation Intelligente au sein du service Data Intelligence, qui regroupe les différents métiers de la Data : décisionnel, flux de données, études, IA. Candidature Si vous êtes prêt.e à relever ce défi passionnant, envoyez-nous votre CV accompagné d'une lettre de motivation expliquant pourquoi vous êtes un profil pertinent pour ce poste. Nous sommes impatients de découvrir comment vous pourrez contribuer à notre succès ! Groupama Loire Bretagne s'engage pour l'égalité des chances et valorise la diversité au sein de ses équipes. Process de recrutement Tri des candidatures sur CV Pré-qualification téléphonique (à partir du 12 janvier 2026) Entretiens de recrutement le jeudi 22 janvier 2026 au siège à Rennes avec la responsable opérationnelle Test technique et second entretien avec le N+2 (responsable du service).","Profil recherché · Expérience : Vous avez au moins 2 ans d'expérience dans le domaine de l'IA, avec des compétences solides en développement de modèles de machine learning. Une expérience en NLP ou IA générative est un atout. · Autonomie et proactivité : Vous êtes capable de mener des projets de front, de prendre des initiatives et de proposer des solutions innovantes. · Capacité d'analyse et esprit critique : Vous aimez déchiffrer les données pour en extraire des insights pertinents, et vous avez l'esprit suffisamment critique pour questionner et améliorer constamment vos méthodes de travail. · Bonne communication : Vous savez communiquer vos idées de manière claire et convaincante, tant à l'écrit qu'à l'oral, et vous êtes à l'aise pour collaborer avec des équipes non techniques.",https://www.hellowork.com/fr-fr/emplois/73904369.html,Hellowork
d98e142d-33b3-4621-8899-59a91826afdf,Data Scientist H/F,Direct assurance,N/A,Bois-Colombes - 92,CDI,Exp. 3 à 10 ans,"Vous souhaitez travailler sur des projets d'Intelligence Artificielle dans une entreprise industrielle en pleine transformation ? Vous justifiez d'une expérience et formation de Data Scientist ? Et si vous rejoigniez notre DSI au sein du département Data de NaTran en tant que Data Scientist confirmé ? NaTran se transforme en investissant pour les énergies d'avenir et en optimisant son réseau et ses activités. La data est un vecteur et un accélérateur de ces transformations. Dans ce cadre le département Data de NaTran accompagne les différents métiers de l'entreprise en réalisant avec eux des projets de data gouvernance, data quality, data analytics, intelligence artificielle ou dataviz. L'équipe Data Science est composée de 7 Data Scientists et Data Engineers. En tant que Data Scientist, vous prenez part aux différents projets en étroite collaboration avec les métiers demandeurs et les ML Engineers. Le but est d'expérimenter, industrialiser et suivre les cas d'usage métier. Vous évoluerez au sein de l'organisation agile de la DSI et travaillerez dans des environnements cloud AWS ou Azure avec des développements en python et des déploiements de modèles de Machine Learning et d'IAgen dans le SI. Vos principales missions : - Assister les métiers dans l'émergence et la définition de projets d'Intelligence Artificielle, - Cadrer le contenu des cas d'usage, - Tester et valider les concepts aux travers de proof of concept et pilotes, - Evaluer la pertinence et la performance de chaque cas d'usage, - Industrialiser les modèles développés et accompagner les utilisateurs, - Participer à l'émergence de projets innovants et effectuer une veille appliquée aux enjeux de l'entreprise, - Faire la promotion de l'Intelligence Artificielle au sein de NaTran, Pour mener à bien vos missions, vous travaillerez en étroite collaboration avec les autres équipes du département Data pour des projets d'Intelligence Artificielle intégrés dans les environnements data de NaTran, utilisant des données gouvernées et de qualité, et ayant recours à des techniques de visualisation partagées. tagada","Ce qu'il vous faut pour réussir à ce poste: - Être titulaire d'un doctorat - Une expérience de plus de 3 ans dans des entreprises en tant que Data Scientist. - Des compétences de pilotage de projets d'Intelligence Artificielle du POC à l'industrialisation. - Une bonne connaissance des environnements IA dans le cloud. - Des compétences de développement en python. - De très bonnes capacités d'écoute, de rédaction et de synthèse. - Une curiosité d'esprit et une ouverture sur les nouveautés de l'univers de la Data. - Le goût du travail en équipe. - L'envie de s'intégrer dans une organisation agile centrée sur le delivery. - Une expérience dans le monde de l'énergie ou de l'industrie sera appréciée. Envie d'en savoir plus ? Transmettez-nous votre cv, nous serons ravis de faire votre connaissance et de vous en dire davantage.",https://www.hellowork.com/fr-fr/emplois/72699408.html,Hellowork
66f955f9-19f6-4a5d-8651-fd829d5ea2ac,Data Scientist H/F,Seenovate,N/A,Bordeaux - 33,CDI,Exp. 1 à 7 ans,"En postulant à cette offre, vous aurez l'opportunité de rejoindre une entreprise technologique innovante et early-stage (équipe de 4 aujourd'hui, une dizaine en 2026) qui a levé 4 millions d'euros. L'entreprise se concentre sur l'exploitation des systèmes énergétiques basés sur la donnée pour accélérer la transition vers la neutralité carbone dans l'immobilier tertiaire. Ils recherchent leur premier Data Scientist pour rejoindre l'équipe et travailler étroitement avec le Founding Engineer. Ce rôle clé vise à construire et faire évoluer leur plateforme de données. Vos missions si vous les acceptez : - Développer et implémenter des modèles de machine learning pour prédire, recommander et optimiser la performance des systèmes énergétiques (par exemple, les besoins en énergie des bâtiments). - Collaborer avec le Founding Engineer pour définir l'architecture de données à long terme et assurer son intégration technique. - Mener l'exploration de nouvelles sources de données et méthodologies pour améliorer la précision et l'efficacité des modèles. - Travailler avec les équipes transverses pour transformer les besoins métier en solutions basées sur la donnée. - Assurer la qualité des données, la sécurité et la conformité aux standards de l'industrie. Avantages Il en faut plus pour vous convaincre ? - Une opportunité unique de rejoindre une entreprise early-stage à fort impact face au changement climatique. - Travailler en étroite collaboration avec des co-fondateurs expérimentés et passionnés. - Construire des produits de données avec un haut degré d'autonomie et de responsabilité (ownership). - Contribuer concrètement à la transition énergétique et à la décarbonation de l'immobilier à grande échelle. - Un package compétitif, incluant une partie variable en complément du salaire de base (50K€-80K€ + variable max. 5K€). - Un environnement de travail flexible, basé à Paris ou Bordeaux, avec télétravail partiel autorisé. - Postulez pour en savoir plus sur les perspectives de carrière et les avantages (mutuelle premium Alan, carte Swile pour les repas).","Et vous ? - Vous avez un diplôme d'ingénieur (Bac +5). - Vous possédez au moins 5 ans d'expérience dans la construction et le déploiement de produits de données. - Vous avez une expérience avérée en Data Science dans des sujets liés à l'énergie ou aux pompes à chaleur. - Vous maîtrisez Python et/ou TypeScript, TensorFlow/Pytorch. - Vous avez de l'expérience avec AWS et ML Ops. - Vous avez l'habitude de travailler avec des données IoT (Internet des Objets) ou des analyses de séries temporelles (time-series analysis). - Vous êtes entrepreneurial, autonome, hands-on et vous vous épanouissez dans un environnement de startup en forte croissance. - Vous êtes un excellent communicant, capable d'expliquer des concepts techniques complexes à des parties prenantes non techniques. - Une connaissance du secteur de l'énergie (achats, flexibilité, CVC/HVAC, GTB/BMS) est un atout.",https://www.hellowork.com/fr-fr/emplois/73719628.html,Hellowork
e159b9a5-3f5f-44a9-8870-7e30e658fe38,Data Scientist H/F,Direct assurance,N/A,Paris 4e - 75,CDI,Exp. 1 à 7 ans,"En postulant à cette offre, vous aurez l'opportunité de rejoindre une entreprise technologique innovante et early-stage (équipe de 4 aujourd'hui, une dizaine en 2026) qui a levé 4 millions d'euros. L'entreprise se concentre sur l'exploitation des systèmes énergétiques basés sur la donnée pour accélérer la transition vers la neutralité carbone dans l'immobilier tertiaire. Ils recherchent leur premier Data Scientist pour rejoindre l'équipe et travailler étroitement avec le Founding Engineer. Ce rôle clé vise à construire et faire évoluer leur plateforme de données. Vos missions si vous les acceptez : - Développer et implémenter des modèles de machine learning pour prédire, recommander et optimiser la performance des systèmes énergétiques (par exemple, les besoins en énergie des bâtiments). - Collaborer avec le Founding Engineer pour définir l'architecture de données à long terme et assurer son intégration technique. - Mener l'exploration de nouvelles sources de données et méthodologies pour améliorer la précision et l'efficacité des modèles. - Travailler avec les équipes transverses pour transformer les besoins métier en solutions basées sur la donnée. - Assurer la qualité des données, la sécurité et la conformité aux standards de l'industrie. Avantages Il en faut plus pour vous convaincre ? - Une opportunité unique de rejoindre une entreprise early-stage à fort impact face au changement climatique. - Travailler en étroite collaboration avec des co-fondateurs expérimentés et passionnés. - Construire des produits de données avec un haut degré d'autonomie et de responsabilité (ownership). - Contribuer concrètement à la transition énergétique et à la décarbonation de l'immobilier à grande échelle. - Un package compétitif, incluant une partie variable en complément du salaire de base (50K€-80K€ + variable max. 5K€). - Un environnement de travail flexible, basé à Paris ou Bordeaux, avec télétravail partiel autorisé. - Postulez pour en savoir plus sur les perspectives de carrière et les avantages (mutuelle premium Alan, carte Swile pour les repas).","Et vous ? - Vous avez un diplôme d'ingénieur (Bac +5). - Vous possédez au moins 5 ans d'expérience dans la construction et le déploiement de produits de données. - Vous avez une expérience avérée en Data Science dans des sujets liés à l'énergie ou aux pompes à chaleur. - Vous maîtrisez Python et/ou TypeScript, TensorFlow/Pytorch. - Vous avez de l'expérience avec AWS et ML Ops. - Vous avez l'habitude de travailler avec des données IoT (Internet des Objets) ou des analyses de séries temporelles (time-series analysis). - Vous êtes entrepreneurial, autonome, hands-on et vous vous épanouissez dans un environnement de startup en forte croissance. - Vous êtes un excellent communicant, capable d'expliquer des concepts techniques complexes à des parties prenantes non techniques. - Une connaissance du secteur de l'énergie (achats, flexibilité, CVC/HVAC, GTB/BMS) est un atout.",https://www.hellowork.com/fr-fr/emplois/73719612.html,Hellowork
ae6c25ce-c32d-4589-9925-038fd5dcbd30,Data Scientist H/F,Direct assurance,N/A,Châtenay-Malabry - 92,CDI,Exp. 2 ans min.,"Introduction Travailler chez Lidl, c'est bien plus qu'un job ! En rejoignant l'équipe Data & AI au sein du service contrôle de gestion, tu participeras à l'amélioration de l'activité de Lidl France à travers des projets data science à fort impact opérationnel. Missions Afin d'atteindre tes objectifs en tant que Data Scientist, tes missions quotidiennes seront : - Collaborer avec les services métier pour comprendre leurs besoins et concevoir les solutions data appropriées, - Concevoir et développer des modèles de machine learning (modèles de prédiction et d'optimisation) pour améliorer les processus opérationnels, - Accompagner et faciliter la mise en place de solutions internes en lien avec la gestion et l'exploitation des données, - Automatisation et amélioration de processus à l'aide d'outils plus performants (Python, SQL, AppScripts, Looker, etc.) - Curiosité pour explorer et proposer des cas d'usage pertinents de l'IA pour nos activités. Profil Au-delà de tes expériences professionnelles, nous recherchons avant tout une personnalité. - Tu es reconnu(e) pour ton organisation, ta rigueur et ta capacité d'analyse ? - Tu es doté(e) d'un bon relationnel, tu es autonome et aimes travailler en équipe ? Si tu as répondu oui à ces questions, alors n'hésite pas à rejoindre la #TeamLidl. Pour candidater à un poste de Data Scientist, il te faudra : - Être diplômé(e) d'une école d'Ingénieur/université spécialisée dans le domaine de la science des données - Avoir au moins 2 ans d'expérience (hors alternance) dans un poste de data scientist - Avoir une maitrise avancée des langages de programmation Python et SQL et de ses bibliothèques - Avoir une solide compréhension théorique ainsi qu'une application pratique des algorithmes de Machine Learning et de Deep Learning. - Avoir une bonne compréhension des concepts fondamentaux des modèles de langage (LLMs) et de l'IA générative, une première expérience utilisant les API de ces modèles est un plus. - Être doté d'une bonne capacité à traduire des analyses complexes en visualisations claires et pertinentes à l'aide d'outils de Data Visualisation. - Avoir une expérience pratique avec la suite GCP. - Parler couramment l'anglais, l'allemand est un plus. Rejoindre Lidl Nous reconnaissons le travail et l'investissement de chacun en te proposant : - Un accord télétravail : 2 jours par semaine après 3 mois d'ancienneté. - Un restaurant d'entreprise et une cafeteria. - Une salle de sport avec 3 espaces : fitness, CrossFit, cours collectifs. - Une formation à notre concept et à nos outils. Rejoindre Lidl, c'est également rejoindre une entreprise certifiée TOP Employer depuis 2019 ! Ce Label récompense notre politique RH, nos engagements en termes d'égalité Femme/Homme, de diversité & d'inclusion, mais également le travail de nos équipes sur le terrain au quotidien. Tous nos postes sont ouverts aux personnes en situation de handicap. Selon les besoins spécifiques de chacun, un aménagement matériel et/ou organisationnel du poste de travail sera étudié.",N/A,https://www.hellowork.com/fr-fr/emplois/73868630.html,Hellowork
bf9a7a6c-db5b-4036-8ba3-c7bf8690a164,Data Scientist H/F,Protectic,N/A,Nantes - 44,CDI,Exp. 3 ans min.,"Missions principales : - Concevoir, développer et optimiser des modèles statistiques et de machine learning pour répondre à des problématiques métiers complexes. - Analyser et interpréter des données massives en utilisant des méthodes statistiques avancées. - Participer à l'industrialisation des modèles (CI/CD) et à leur intégration dans les systèmes existants. - Assurer la qualité et la robustesse des modèles, avec un regard critique sur les hypothèses et résultats. - Collaborer avec les équipes techniques et métiers pour garantir la pertinence des solutions proposées. Conditions : - Prestation à Nantes, dans un environnement dynamique et innovant. - Démarrage : immédiat ou prochainement.","Profil recherché : - Formation : Master 2 en statistique, data science ou mathématiques appliquées, ou diplôme d'école d'ingénieur (ENSAE, ENSAI, Centrale, etc.). - Compétences techniques : - Maîtrise des langages Python (indispensable) et éventuellement R. - Solides connaissances en méthodes statistiques et en machine learning. - Compréhension des enjeux liés à l'industrialisation des modèles (CI/CD). - Expérience : Première expérience significative en data science, avec autonomie et esprit critique. - Qualités personnelles : Rigueur, capacité d'analyse, esprit collaboratif. Aucune barrière ne doit freiner le talent ! Engagé pour l'égalité des chances, notre Groupe s'inscrit dans une démarche inclusive : chaque poste est ouvert à toutes et tous, et nous soutenons activement l'intégration des personnes en situation de handicap.",https://www.hellowork.com/fr-fr/emplois/73861347.html,Hellowork
6617c990-72c0-46b0-893d-c0b6d256ec18,Data Scientist H/F,Direct assurance,N/A,Montrouge - 92,CDI,Exp. 2 ans min.,"Au croisement des enjeux du numérique et de la filière nucléaire, rejoignez un groupe à la dimension internationale, champion de la croissance bas carbone et activement engagé dans la lutte contre le réchauffement climatique ! La Direction Numérique de l'ingénierie et des projets nucléaires met à disposition de ses clients industriels des solutions applicatives adaptées à leurs besoins, en proposant des méthodologies modernes liées aux évolutions numériques. Rejoignez le pôle Data, chargé d'accompagner les métiers de l'Ingénierie et des Projets Nucléaires dans le développement des usages de la DATA et de l'IA, tout au long des étapes de conception, de construction et de mise en service des nouvelles installations nucléaires. Vos missions : Contribuer au développement des usages de la DATA et de l'IA dans tous nos domaines d'activités : management des projets, conception des installations, fabrication des équipements en lien avec les fournisseurs, construction et essais sur les chantiers. Plus précisément : Identifier les besoins des acteurs métiers, nombreux et variés, les aider à les caractériser et les conseiller sur les possibilités pour y répondre au mieux. Proposer et développer de nouveaux modèles de Data Science et d'IA, en utilisant les solutions mises à disposition par le Groupe EDF. Les cas d'usage exploratoires ou industriels qui vous seront confiés pourront porter sur des données structurées ou non, de nature différente selon le cas : données de conception, de planning, de coûts. Communiquer sur les cas d'usage réalisés, au travers d'articles ou d'interventions, en mettant en avant les gains associés pour les métiers. Contribuer aux actions d'acculturation des métiers à la DATA et à l'IA et à des sessions visant à faire émerger de nouvelles idées de cas d'usage DATA & IA. En tant que membre du réseau des Data Scientists du Groupe EDF, vous pourrez échanger des expériences et des bonnes pratiques avec vos pairs et bénéficierez de la veille technologique du Groupe.","De formation Bac +5, Master universitaire ou école d'ingénieur, avec une spécialisation en Data Science, Statistiques, Informatique ou équivalent, avec de solides compétences en statistiques, mathématiques et informatique. Des connaissances approfondies en data science et une expérience d'au moins 3 ans en tant que Data Scientist sont requis. Curiosité et ouverture Autonomie, force de proposition, initiative Bonnes qualités relationnelles, collaboration et communication, pédagogie Sens du client Pourquoi nous rejoindre ? Une équipe à taille humaine, professionnelle et variée, où nous travaillons de manière collaborative, en mode agile, avec la possibilité de télétravailler jusqu'à 50% du temps et du management visuel. Package salarial : rémunération brute annuelle comprise entre 38K€ et 50K€ en fonction de vos diplômes et de votre expérience, primes variables de performance, épargne salariale et intéressement Les avantages complémentaires : tarif énergie, couverture santé et prévention, activités sociales de l'entreprise Innovation : relevez des défis techniques et industriels de pointe dans une filière engagée et innovante. Développement professionnel : un parcours d'intégration et des opportunités de formation et de développement professionnel tout au long de votre carrière. Impact : contribuez à des projets qui façonnent l'avenir de l'énergie durable. Dans le groupe EDF accueillir des personnes en situation de handicap fait partie de notre ADN. Notre objectif est d'ouvrir nos portes à toutes les compétences, toutes les énergies et toutes les personnalités sans exclusion. Le poste proposé est donc ouvert à toutes et à tous.",https://www.hellowork.com/fr-fr/emplois/73807370.html,Hellowork
bc768f4b-e994-4e1c-9d44-e2b7c2ab7291,Data Scientist H/F,Direct assurance,N/A,Paris 4e - 75,CDI,Exp. 1 à 7 ans,"En postulant à cette offre, vous aurez l'opportunité de rejoindre une entreprise technologique innovante et early-stage (équipe de 4 aujourd'hui, une dizaine en 2026) qui a levé 4 millions d'euros. L'entreprise se concentre sur l'exploitation des systèmes énergétiques basés sur la donnée pour accélérer la transition vers la neutralité carbone dans l'immobilier tertiaire. Ils recherchent leur premier Data Scientist pour rejoindre l'équipe et travailler étroitement avec le Founding Engineer. Ce rôle clé vise à construire et faire évoluer leur plateforme de données. Vos missions si vous les acceptez : - Développer et implémenter des modèles de machine learning pour prédire, recommander et optimiser la performance des systèmes énergétiques (par exemple, les besoins en énergie des bâtiments). - Collaborer avec le Founding Engineer pour définir l'architecture de données à long terme et assurer son intégration technique. - Mener l'exploration de nouvelles sources de données et méthodologies pour améliorer la précision et l'efficacité des modèles. - Travailler avec les équipes transverses pour transformer les besoins métier en solutions basées sur la donnée. - Assurer la qualité des données, la sécurité et la conformité aux standards de l'industrie. Avantages Il en faut plus pour vous convaincre ? - Une opportunité unique de rejoindre une entreprise early-stage à fort impact face au changement climatique. - Travailler en étroite collaboration avec des co-fondateurs expérimentés et passionnés. - Construire des produits de données avec un haut degré d'autonomie et de responsabilité (ownership). - Contribuer concrètement à la transition énergétique et à la décarbonation de l'immobilier à grande échelle. - Un package compétitif, incluant une partie variable en complément du salaire de base (50K€-80K€ + variable max. 5K€). - Un environnement de travail flexible, basé à Paris ou Bordeaux, avec télétravail partiel autorisé. - Postulez pour en savoir plus sur les perspectives de carrière et les avantages (mutuelle premium Alan, carte Swile pour les repas).","Et vous ? - Vous avez un diplôme d'ingénieur (Bac +5). - Vous possédez au moins 5 ans d'expérience dans la construction et le déploiement de produits de données. - Vous avez une expérience avérée en Data Science dans des sujets liés à l'énergie ou aux pompes à chaleur. - Vous maîtrisez Python et/ou TypeScript, TensorFlow/Pytorch. - Vous avez de l'expérience avec AWS et ML Ops. - Vous avez l'habitude de travailler avec des données IoT (Internet des Objets) ou des analyses de séries temporelles (time-series analysis). - Vous êtes entrepreneurial, autonome, hands-on et vous vous épanouissez dans un environnement de startup en forte croissance. - Vous êtes un excellent communicant, capable d'expliquer des concepts techniques complexes à des parties prenantes non techniques. - Une connaissance du secteur de l'énergie (achats, flexibilité, CVC/HVAC, GTB/BMS) est un atout.",https://www.hellowork.com/fr-fr/emplois/73719648.html,Hellowork
e5ac2982-fb80-406d-a282-78f3652f07cf,Data Scientist H/F,Monoprix - Siège,N/A,La Défense - 92,Stage,Exp. 1 à 7 ans,"Vos missions au quotidien FRANFINANCE, acteur majeur du crédit à la consommation en France, est une filiale à 100% du GROUPE SOCIÉTÉ GÉNÉRALE. Elle propose des solutions de financement innovantes et responsables à destination des particuliers et des partenaires. Le stage s'inscrit au sein de la Direction des Risques, dans l'équipe Data Science & Risques Crédit Conso, composée d'une quinzaine de collaborateurs (data scientists, data analysts, ingénieurs risques). L'environnement est dynamique, collaboratif, avec des circuits de décision courts favorisant l'autonomie et l'innovation. - Poursuivre le développement d'une application Python Shiny dédiée à l'automatisation du backtesting des modèles réglementaires et d'octroi de crédit. - Concevoir et implémenter des interfaces interactives permettant de visualiser et d'analyser les résultats de backtesting. - Développer des modules de calcul et d'automatisation pour fiabiliser et optimiser les processus de backtesting des modèles. - Documenter les développements réalisés et proposer des pistes d'amélioration pour l'industrialisation et la maintenabilité de l'outil. - Contribuer à l'intégration de l'application dans l'écosystème existant (bases de données, outils de reporting, workflows internes) Ce que nous vous apporterons - Une immersion dans l'univers du crédit à la consommation et du risque. - Un accompagnement pour transformer vos connaissances académiques en applications opérationnelles. - Un environnement stimulant, entouré d'experts passionnés par leurs métiers","Et si c'était vous ? - Étudiant(e) en école d'ingénieur (5 année) ou en Master 2 en statistiques, data science, mathématiques appliquées ou informatique décisionnelle. - Solide maîtrise de Python, avec une expérience en développement d'applications interactives (idéalement avec Shiny for Python). - Connaissances en traitement et analyse de données. - La maîtrise de SAS est un plus. - Esprit d'analyse, rigueur, autonomie et sens du travail en équipe. Et si c'était vous ? - Étudiant(e) en école d'ingénieur (5 année) ou en Master 2 en statistiques, data science, mathématiques appliquées ou informatique décisionnelle. - Solide maîtrise de Python, avec une expérience en développement d'applications interactives (idéalement avec Shiny for Python). - Connaissances en traitement et analyse de données. - La maîtrise de SAS est un plus. - Esprit d'analyse, rigueur, autonomie et sens du travail en équipe.",https://www.hellowork.com/fr-fr/emplois/73653940.html,Hellowork
198c382d-8a82-4687-a7c8-e6497fd873ea,Data Scientist H/F,KALI Group,N/A,Lille - 59,N/A,Exp. 3 ans min.,"Contexte Un projet pilote est lancé afin d'évaluer l'impact de l'implantation d'un concurrent sur le chiffre d'affaires d'un point de vente. L'objectif est de fournir des indicateurs permettant d'adapter les stratégies commerciales, marketing et d'aménagement. Rôle et responsabilités Intégré à une équipe data, le consultant interviendra comme référent technique du POC. Il sera notamment chargé de : - Développer un modèle de prédiction de l'impact concurrentiel sur le chiffre d'affaires. - Analyser les effets de cannibalisation et identifier les segments de clientèle les plus exposés. - Exploiter des données de consommation et des historiques de ventes pour alimenter les analyses. - Produire des analyses géographiques à un niveau de précision fin.","Profil recherché - Expérience confirmée en data science et en machine learning supervisé. - Maîtrise de Python, d'environnements cloud data (GCP) et du traitement de données volumineuses. - Une connaissance du secteur retail et du géomarketing est un plus. - Intérêt pour les outils de cartographie et d'analyse spatiale. - Maîtrise de l'anglais.",https://www.hellowork.com/fr-fr/emplois/73879459.html,Hellowork
d3287ec7-0bd8-46a9-9483-68e42d77857b,Data Scientist H/F,Monoprix - Siège,N/A,La Défense - 92,Stage,Exp. 1 à 7 ans,"Vos missions au quotidien FRANFINANCE, acteur majeur du crédit à la consommation en France, est une filiale à 100% du GROUPE SOCIÉTÉ GÉNÉRALE. Elle propose des solutions de financement innovantes et responsables à destination des particuliers et des partenaires. Le stage s'inscrit au sein de la Direction des Risques, dans l'équipe Data Science & Risques Crédit Conso, composée d'une quinzaine de collaborateurs (data scientists, data analysts, ingénieurs risques). L'environnement est dynamique, collaboratif, avec des circuits de décision courts favorisant l'autonomie et l'innovation. Objectifs du stage · Contribuer au développement et à l'automatisation de reportings transverses sur l'octroi de crédit. · Participer à la construction de reportings interactifs dans Power BI pour le pilotage des règles d'octroi. · Mettre en place des indicateurs de suivi et d'alerte sur les flux de demandes. · Élaborer des reportings sur la qualité des données utilisées dans le système d'octroi. Ce que nous vous apporterons · Une immersion dans l'univers du crédit à la consommation et du risque. · Un accompagnement pour transformer vos connaissances académiques en applications opérationnelles. · Un environnement stimulant, entouré d'experts passionnés par leurs métiers.","Et si c'était vous ? · Étudiant(e) en école d'ingénieur (3e ou 4e année) ou en formation universitaire Bac +3 à Bac +5 en statistiques, data science, mathématiques appliquées ou informatique décisionnelle. · Maîtrise de Power BI (DAX, visualisation, publication). · Connaissances en Python pour le traitement de données. · La maîtrise de SAS est un plus. · Esprit d'analyse, rigueur, autonomie et sens du travail en équipe. Et si c'était vous ? · Étudiant(e) en école d'ingénieur (3e ou 4e année) ou en formation universitaire Bac +3 à Bac +5 en statistiques, data science, mathématiques appliquées ou informatique décisionnelle. · Maîtrise de Power BI (DAX, visualisation, publication). · Connaissances en Python pour le traitement de données. · La maîtrise de SAS est un plus. · Esprit d'analyse, rigueur, autonomie et sens du travail en équipe.",https://www.hellowork.com/fr-fr/emplois/73653920.html,Hellowork
5f9819c4-8785-4a1b-a7ce-3394d7f41502,Data Scientist H/F,Direct assurance,N/A,Issy-les-Moulineaux - 92,CDI,Exp. 1 à 7 ans,"En tant que Docteur rattaché au projet R&D SmartNavigate, dont l'objectif est le développement d'un assistant IA de navigation web pour les personnes malvoyantes et non-voyantes, vos missions seront les suivantes : * Conduire les travaux de recherche (participer aux réflexions sur les développements réalisés, évaluer la qualité des modèles IA et méthodes développés dans le cadre du projet) * Porter les propositions et l'esprit d'Innovation (savoir promouvoir les projets/assets/briques innovants et différenciants) * Challenger et appuyer la production des contenus valorisables (Publication, rédaction d'expérimentations) * Garantir la performance opérationnelle du processus R&D (mettre à jour les cahiers d'expérimentation, participer aux différents rituels du projet ...) * Mener des ateliers avec les collaborateurs malvoyants et non-voyants pour recueillir les avis et les besoins","Profil : * Vous êtes titulaire d'un doctorat en IA/ Informatique * Vous avez de solides compétences en IA, LLM, Python, NLP, IA agentique, GCP, Flowise, Webscrapping et HTML. * Vous souhaitez intégrer un projet de recherche innovant * Vous avez la capacité de motiver et de guider une équipe * Vous avez un bon niveau d'anglais (oral et écrit)",https://www.hellowork.com/fr-fr/emplois/73539861.html,Hellowork
1c720f91-23b2-4343-bf00-89ed9bf1d48e,Data Scientist H/F,N/A,N/A,Belgique,CDI,N/A,"Nous recherchons un(e) Data Scientist capable de trouver des solutions innovantes et robustes à l'ensemble des problématiques Data. Gourou de la donnée, vous vous amusez à faire parler les données et à les mettre au service des entreprises. Vous êtes donc à la croisée d'enjeux fonctionnels et stratégiques : Vous aurez la charge de : - Étudier des données en possession de l'entreprise - Définir et récupérer des données pertinentes à extraire et à traiter en lien avec la production de l'entreprise, la vente ou encore liées aux données clients - Développer des algorithmes permettant d'améliorer les résultats de recherches et de ciblages - Élaborer des modèles prédictifs afin d'anticiper l'évolution des données et tendances relatives à l'activité de l'entreprise","En tant que Data Scientist H/F vous maîtrisez : - L'architecture des bases de données décisionnelles (data warehouse) - Les mathématiques appliquées : construire des algorithmes pour améliorer les résultats de recherches et de ciblages - Les statistiques Et vous disposez : - De solides compétences en programmation informatique (Python, Java...) - D'une expertise en algorithmie et gestion des bases de données (NoSQL, Cassandra...) - De la connaissance des méthodologies agiles Diplômé(e) d'une école d'ingénieur ou d'une université, vous justifiez d'au minimum 3 ans d'expérience professionnelle dans un contexte projet Data. Rigoureux(se), proactif(ve) et autonome vous restez en veille technologique et êtes force de proposition. Vous êtes capable de prendre de la hauteur et vous adapter aux enjeux du projet. Une excellente maîtrise du français et de l' anglais est attendue, ainsi qu'une bonne maîtrise du néerlandais. Ref: zqhsnyi0jd",https://www.hellowork.com/fr-fr/emplois/67753854.html,Hellowork
