id,titre,entreprise,date_sortie,location,description,type_contrat,experience_exigee,url,source,competences
598e36ba-e687-4a25-9044-344f6da58133, Expert(e) Cloud Azure F/H ,CGI,2025-12-10T22:27:21Z,Bordeaux,"<p> Dans une équipe délivrant des prestations d’infrastructure pour des clients, vous aurez les responsabilités suivantes :<br/><br/>- Encadrer techniquement les équipes projet et assurer le mentoring des profils juniors.<br/>- Garantir la qualité des livrables techniques et la conformité aux standards du client.<br/>- Assurer un reporting régulier auprès de la direction projet et des clients, en apportant visibilité, recommandations et plan d’amélioration.<br/><br/>Vos missions consisteront à :<br/>- Concevoir et déployer des architectures Cloud performantes et sécurisées.<br/>- Mettre en place et optimiser des pipelines CI/CD et l’automatisation via IaC.<br/>- Administrer et scaler des environnements Kubernetes et containers.<br/>- Déployer des solutions d’observabilité (monitoring, logging, tracing).<br/>- Garantir la sécurité, la conformité et l’optimisation des coûts Cloud.<br/>- Participer à la résolution d’incidents et à l’amélioration continue.<br/>- Accompagner et former les équipes projet aux pratiques DevOps.<br/><br/><br/>En nous rejoignant, vous bénéficiez notamment des avantages suivants :<br/>- Offre complète de formations : techniques, métiers, développement personnel<br/>- Qualité de vie au travail : jusqu’à 3 jours de télétravail par semaine, 27 jours de congés payés, RTT, congés ancienneté et enfant malade, programme santé &amp; bien-être<br/>- Avantages sociaux : régime d’achats d’actions, participation, PEE, Compte Epargne Temps<br/>Et bien d&#39;autres encore ! </p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/cgi/jobs/expert-cloud-azure-f-h_bordeaux,Welcome to the Jungle,
17aa489c-4668-4579-bbde-74b55e191716,Architecte Cloud Public H/F,Crédit Mutuel Arkéa,2025-12-17T23:03:26Z,Le Relecq-Kerhuon,"<p>Au sein de la Direction de l’Exploitation et des technologies, intégré au département Centre de compétences Cloud, le service Architecte Cloud étudie, anime et contribue aux différentes thématiques en lien avec le Cloud. Le périmètre englobe aussi bien le Cloud privé que public.</p><p><br/>Nous recherchons un architecte cloud public pour travailler au sein du service Architecte Cloud dans la structure Centre de compétences Cloud. Ce département fournit les services Cloud privé et public au sein du groupe Arkea à travers différentes Squads. </p><p><br/>Le service est leader sur la mise en œuvre de Kubernetes au sein du SI Arkea à travers la Squad Kube. Les architectes Cloud sont embarqués sur les grands projets suivants : Kapla, Portails d&#39;infrastructure, GCP, Dext As The Service…Ils sont également présents dans de nombreux comités/communautés/groupes de travail pour accompagner les différents acteurs qui définissent les orientations du SI et ses utilisations. </p><p><br/>Le service Architecte Cloud a pour rôle d’intervenir de différentes façons sur les sujets qui gravitent généralement autour du Cloud et plus spécifiquement sur sa déclinaison publique. Ceci nous amène à intervenir sur les périmètres suivants :</p><ul><li>la définition, choix et implémentation des solutions techniques de l’offre de la DEXT autour des solutions Cloud</li><li>de contribuer à la roadmap de l’hybridation des clouds, interne et public</li><li>l’accompagnement et la contribution auprès des équipes techniques sur la mise en place des solutions au catalogue cloud et plus spécialement celles liées à l’offre cloud public</li><li>l’accompagnement des équipes utilisatrices dans l’utilisation des solutions fournies.</li></ul><p>Vous serez amené à collaborer avec des équipes de développements métiers, des équipes d’infrastructures et des développeurs d’infrastructures qui œuvrent à la mise en place du catalogue de service cloud : de la forge de développement à l’infrastructure sous-jacente.</p><p> </p><p><strong>Les missions et activités : </strong></p><ul><li>Cadrer et analyser les besoins de nos clients</li><li>Concevoir des solutions performantes et fiables</li><li>Réaliser et automatiser les tests</li><li>Partager les connaissances et documenter nos produits</li><li>Coordonner les différentes équipes, piloter les développements informatiques et assurer leur bonne réception</li><li>Contribuer aux revues d’architecture applicative, en s’assurant du bon respect des normes en vigueur dans l’entreprise</li><li>Interagir avec la MOA pour prioriser les différents sujets</li><li>Posséder un bon background technique permettant de challenger les solutions, les architectures et les chiffrages</li></ul><br/><ul><li>Vous bénéficiez d’une formation supérieure dans le domaine de l’informatique</li><li>Vous avez une expérience de 5 à 10 ans en architecture d’infrastructure, dont un minimum de 3 à 4 ans sur des environnements cloud public (AWS, Azure, GCP…) notamment sur les sujets suivants :<br/><ul><li>Vous avez déjà piloté la construction et l’industrialisation de Landing Zones : nous recherchons un « bâtisseur » ayant conçu et structuré des fondations cloud, pas seulement un utilisateur</li><li>Vous possédez une expertise avérée sur les problématiques réseau dans le cloud (connectivité, sécurité, transit entre environnements hybrides, etc.)</li><li>Vous avez une expérience dans la mise en place et l’intégration de services managés de cloud providers (CSP), notamment sur des sujets tels que l’IA, la Data et Kubernetes (ces connaissances sont un plus)</li></ul></li><li>Veille technologique active sur les solutions cloud, architectures innovantes et nouveaux usages du SI hybride</li></ul><p><span>Outre votre expérience, vous vous reconnaissez dans les compétences suivantes: </span></p><ul><li><strong>Autonomie, rigueur et sens de l’organisation</strong> afin de mener à bien des projets structurants dans un contexte en forte évolution</li><li>Volonté de partager des connaissances, de contribuer aux bonnes pratiques de l’équipe et d’accompagner la montée en compétence des pairs</li><li>Capacité à <strong>challenger les statuts-quo</strong>  : capacité à remettre en question l’existant, à adapter les architectures en réponse aux enjeux métiers et à faire évoluer les contours du SI</li><li>Forte appétence pour les environnements stimulants, dynamiques et ouverts à l’innovation</li><li><strong>Curiosité </strong>avec une vision d’<strong>amélioration continue</strong></li><li><strong>Qualités relationnelles et pédagogie</strong> dans les échanges avec les différents interlocuteurs (métier, exploitation, projets, RSSI, etc.)</li><li><strong>Esprit d’équipe et capacité à travailler en transverse</strong></li></ul><p><span>Ce que nous pouvons vous apporter:</span></p><ul><li>Une immersion au cœur d’une transformation technologique d’envergure du SI du groupe Arkéa, avec une roadmap ambitieuse et des projets à forte valeur ajoutée.</li><li>L’opportunité de réfléchir, proposer et mettre en œuvre les solutions technologiques de demain autour du cloud public, au sein d’un cadre structurant qui privilégie l’innovation.</li><li>L’intégration dans une équipe dynamique, reconnue pour sa cohésion et l’excellence de ses échanges entre experts passionnés.</li><li>Un environnement technologique diversifié où l’accompagnement au changement (technique et organisationnel) est au centre des préoccupations.</li><li>La possibilité de contribuer activement à la stratégie cloud du groupe et à sa mise en œuvre évolutive, notamment autour du GitOps, désormais standard dans notre organisation.</li><li>Un rôle qui s’inscrit pleinement dans l’approche “You build it, You run it”, avec la possibilité de suivre et d’exploiter les solutions que vous aurez vous-même conçues.</li></ul>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/credit-mutuel-arkea/jobs/architecte-cloud-public-h-f_le-relecq-kerhuon,Welcome to the Jungle,
5341f101-5bcd-4749-b511-fbf7508b366a,Architecte Infrastructure Cloud & Sécurité - Transformation F/H,Direction du numérique des ministères sociaux,2025-12-18T07:50:02Z,Montrouge,"<p>Rejoignez la Direction du Numérique des ministères sociaux (DNUM) pour piloter la transformation des infrastructures IT au service de l’intérêt général.</p><p>En tant qu’Architecte Infrastructure, vous contribuerez à construire un SI résilient, sécurisé, évolutif et sobre, en cohérence avec les principes directeurs de la DNUM :</p><ul><li><p>Approche produit : concevoir des solutions durables, centrées sur les besoins des usagers et des métiers.</p></li><li><p>Culture agile : favoriser l’adaptation continue, la collaboration et l’amélioration incrémentale.</p></li><li><p>Responsabilité numérique : intégrer les enjeux de sobriété, d’accessibilité et de sécurité dès la conception.</p></li></ul><p>Vous interviendrez dans un environnement stimulant, au cœur de projets stratégiques pour la modernisation des services publics numériques.</p><p><strong>Vos missions :</strong></p><p>En tant qu’Architecte Infrastructure, vous serez un acteur clé de la transformation numérique des ministères sociaux. Vous interviendrez sur des projets à fort enjeu, en lien avec la modernisation, la sécurisation et l’automatisation des infrastructures.</p><p>Vos principales missions :</p><ul><li><p>Concevoir des architectures techniques robustes, sécurisées et évolutives, en lien avec les orientations stratégiques de la DNUM.</p></li><li><p>Définir et faire évoluer les socles techniques (réseaux, stockage, virtualisation, conteneurisation, supervision, etc.).</p></li><li><p>Accompagner la migration vers le cloud (public, privé, hybride), en intégrant les principes de sécurité dès la conception (SecOps).</p></li><li><p>Contribuer à l’automatisation des infrastructures via des outils comme Terraform, Ansible, GitLab CI/CD, etc.</p></li><li><p>Participer à la mise en œuvre des PCA/PRA, à la gestion de la résilience et à la supervision des environnements critiques.</p></li><li><p>Collaborer avec les équipes projets, sécurité, production et urbanisation, dans une logique DevSecOps.</p></li><li><p>Rédiger des dossiers d’architecture, des standards techniques et contribuer à la gouvernance du SI.</p></li><li><p>Assurer une veille technologique sur les sujets cloud, infrastructure as code, sécurité, observabilité, etc.</p></li></ul><p><strong>Pourquoi nous rejoindre ?</strong></p><p>. Un parcours d’intégration sur mesure avec un référent dédié dès votre arrivée<br/>. Un accès facilité à la formation<br/>. Accès réseau crèche<br/>. Restaurant inter-entreprise sur site avec prise en charge partiel du coût du repas<br/>. Participation aux transports (75% + forfait mobilité durable pour les cyclistes)<br/>. Smartphone et ordinateur portable<br/>. Horaires flexibles - Télétravail possible à l’issue de la période d’intégration (jusqu’à 3 jours/semaine)</p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/direction-du-numerique-des-ministeres-sociaux/jobs/architecte-infrastructure-f-h_montrouge,Welcome to the Jungle,
e19e5167-6be6-4e3b-8afd-c7d652e21ef9,Architecte Cloud Senior H/F,Thales,2025-12-17T22:44:02Z,Gennevilliers,"<p>Lieu : Gennevilliers, France</p><h2><b>Construisons ensemble un avenir de confiance</b></h2><p>Thales est un leader mondial des hautes technologies spécialisé dans trois secteurs d’activité : Défense &amp; Sécurité, Aéronautique &amp; Spatial, et Cyber &amp; Digital. Il développe des produits et solutions qui contribuent à un monde plus sûr, plus respectueux de l’environnement et plus inclusif. Le Groupe investit près de 4 milliards d’euros par an en Recherche &amp; Développement, notamment dans des domaines clés de l’innovation tels que l’IA, la cybersécurité, le quantique, les technologies du cloud et la 6G. Thales compte près de 81 000 collaborateurs dans 68 pays. ​</p><h2><b>Nos engagements, vos avantages</b></h2><ul><li><p>Une réussite portée par notre excellence technologique, votre expérience et notre ambition partagée</p></li><li><p>Un package de rémunération attractif</p></li><li><p>Un développement des compétences en continu : parcours de formation, académies et communautés internes</p></li><li><p>Un environnement inclusif, bienveillant et respectant l’équilibre des collaborateurs</p></li><li><p>Un engagement sociétal et environnemental reconnu</p></li></ul><h2><b>Votre quotidien</b></h2>Le Campus de Gennevilliers est le cœur des activités de conception, de développement et de soutien des grands systèmes de défense : radiocommunications, réseaux et systèmes d’infrastructure résilients, communications par satellite, combat collaboratif et cybersécurité. Situé au nord de Paris, il est rapidement accessible en transports en commun.<p>Nos principaux clients sont le Ministère des Armées, son équivalent dans les pays alliés ou les structures de l’OTAN. </p><p>Les activités de service de SIX GTS France regroupent notamment les phases de conception, mise en œuvre et opération des systèmes d’informations et de communications classifiés.</p><p>En tant qu’Architecte Cloud :</p><p><b>VOS MISSIONS DU POSTE (QUOTIDIEN DU COLLABORATEUR) </b></p><p>Vous êtes en charge de concevoir les architectures à base de technologies cloud en prenant en comptes les exigences réglementaires, les risques et normes de cybersécurité, ainsi que les besoins spécifiques des clients défense.</p><p>Vous accompagnez les équipes de rédaction d’offres en tant que Design Authority, étant ainsi le garant de la cohérence et de la faisabilité des projets. Cela peut inclure de représenter les offres auprès des clients.</p><p>Vous êtes en charge, en phase d’exécution de projet, de la bonne tenue des exigences, dans le respect du planning et des coûts, des architectures élaborées en phase de conception.</p><p>Garant de l’interprétation puis de la tenue des exigences de sécurité spécifiques au contexte de la défense en collaboration avec les équipes SSI.</p><p>Vous contribuez à l’élaboration des plans stratégiques et technologiques relatifs aux évolutions des technologies cloud, concernant nos offres, notre positionnement, nos briques technologiques et les besoins en formations des collaborateurs et des experts.</p><p><b>PROFIL DU CANDIDAT </b></p><p>Vous maîtrisez parfaitement les principes d’architecture d’un ou plusieurs CSP (GCP, Azure, AWS, Oracle) et avez déjà mis en œuvre ces principes</p><p>Vous maitrisez les principes d’observabilité, de CMP (Cloud Management Platform), notamment dans un contexte d’hybridation des architectures Cloud Public / Cloud Privé</p><p>Vous connaissez les principes de SOC (Security Operations Center), SIEM (Security Information &amp; Event Management) et d’analyse de cyber sécurité</p><p>Vous parlez couramment l’anglais (très bon niveau requis)</p><p>Egalement, vous disposez de :</p><p>Une connaissance des enjeux des clients Défense est souhaitable.</p><p>Une expérience d’architecture de systèmes complexes est souhaitable.</p><p>De bonnes connaissances en DevSecOps/IT Ops et orchestration de container sont souhaitables</p><p>Une connaissance des solutions de virtualisation et containerisation sont souhaitables.  </p><p>Qualités d’écoute et de pédagogie, tout en sachant fédérer les parties prenantes </p><p><b>MOT DE L’</b><b>ÉQUIPE / DU MANAGER</b></p><p>Au sein de la GBU SIX, la Business Line NIS (Network &amp; Infrastructure) connait une forte croissance de son offre Nexium Defence Cloud et des projets basés sur les technologies cloud dans le secteur de la défense, en France, chez nos alliés et à l’OTAN. Nous voulons donc renforcer la Direction Technique, déjà forte de 12 experts, pour relever les défis de cette transition et permettre à Thales de répondre aux attentes toujours plus fortes dans ce domaine.</p>Thales, entreprise Handi-Engagée, reconnait tous les talents. La diversité est notre meilleur atout. Postulez et rejoignez nous !Le poste pouvant nécessiter d&#39;accéder à des informations relevant du secret de la défense nationale, la personne retenue fera l&#39;objet d&#39;une procédure d’habilitation, conformément aux dispositions des articles R.2311-1 et suivants du Code de la défense et de l’IGI 1300 SGDSN/PSE du 09 août 2021.<p></p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/thales/jobs/architecte-cloud-senior-h-f_gennevilliers,Welcome to the Jungle,
7bcbf151-3ddd-478c-a515-128c878853da,Architecte Cloud F/H,Atos,2025-12-18T09:20:20Z,Lyon,"<p><strong>Rejoignez une aventure qui a du sens </strong>:</p><p>Envie de vivre une expérience dans une entreprise <strong>leader de la transformation digitale</strong> tout en évoluant dans une équipe <strong>conviviale</strong> et très <strong>dynamique</strong> ?</p><p>Nos équipes lyonnaises cherchent leur futur(e) <strong>Architecte Cloud</strong> F/H en CDI.</p><p> </p><p><strong>Vos missions à nos côtés :</strong> </p><ul> <li>Architecte cloud <strong>AZURE et/ou AWS</strong></li> <li>Contribuer aux <strong>évolutions des landing zones</strong> : capacité, robustesse, scalabilité, éligibilité de nouveaux services, …</li> <li>Définir et implémenter des politiques de sécurité et de gouvernance du cloud</li> <li>Définir et implémenter des stratégies de stockage et de sécurisation des données</li> <li>Assurer le <strong>BUILD et le RUN</strong> de la landing zone</li> <li>Gérer l’infrastructure réseau Automatiser les activités de provisionnement et de déploiement</li> <li>Apporter <strong>conseil</strong> aux équipes DSI, vérifier l’adéquation des usages aux besoins (FINOPS) et en liaison avec les supports des clouders fournir un support avancé aux équipes,</li> <li>Assurer la veille technologique</li> </ul><p> </p><p> </p><p><strong>Rémunération :</strong></p><p>Fourchette selon expérience : 63k€ - 82k€ </p><p> </p><p><strong>Ce que nous proposons :</strong></p><ul> <li>Jusqu&#39;à 3 jours de<strong> télétravail </strong>par semaine</li> <li><strong>Tickets restaurant</strong> (valeur faciale de 10€, prise en charge 60%) </li> <li>Evénements d&#39;intégration et moments conviviaux réguliers</li> <li>Tous<strong> vos congés disponibles</strong> <strong>dès votre arrivée</strong></li> <li>Programme de cooptation jusqu’à <strong>2750 €</strong></li> <li>Accès aux activités sociales et culturelles </li> <li>Aide à la mobilité durable (vélo et covoiturage)</li> </ul><p> </p><p><strong>Votre avenir chez Atos :</strong> </p> <ul> <li> <p>Des perspectives d’évolution concrètes et personnalisées </p> </li> </ul>  <ul> <li> <p>Plus de 600 formations certifiantes et plateforme e-learning </p> </li> </ul>  <ul> <li> <p>Un accompagnement de proximité pour vous faire grandir </p> </li> </ul>  <p> </p> <p><strong>Prêt(e) à faire partie de l’aventure ? Faites la différence et rejoignez la teams Atos !</strong></p><p> </p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/atos/jobs/architecte-cloud-f-h_lyon_ATOS_Q57wLG1,Welcome to the Jungle,
a7bcc2bc-8a59-4f73-b031-c46f3e28bbd2,Architecte Cloud (H/F),Open,2025-12-17T22:09:45Z,Tours,"<h1><b>📣 Présentation d&#39;OPEN :</b></h1><p>OPEN est une ESN française, fondée en 1989, qui compte près de 4000 collaborateurs répartis sur 16 sites. Le Groupe est le <b>partenaire de confiance des 1000 premières entreprises &amp; organisations françaises engagées dans leur transformation IT &amp; Digitale !</b></p><h1>📋 <b>Contexte de la mission :</b> </h1><p>Notre Centre de Production, fort de ses 130 collaborateurs, est le <b>moteur de l&#39;offre nationale d&#39;OPEN</b> <b>sur les sujets d&#39;Infrastructure Management, Move to Cloud et Sécurité informatique. </b>Nous collaborons avec <b>85</b><b> clients</b>, notamment issus du <b>s</b><b>ecteur Public.</b></p><p>Gage de la qualité de nos offres, le CDP est<b> </b>certifié <b>ISO 27001 - ISO 9001.</b></p><p>Nous vous attendons pour rejoindre la<b> Team</b> <b>Performance</b>, en tant qu&#39;<b>Architecte Cloud !</b> 🚀</p><h1><b>📍</b><b> Ce qui vous attend :</b></h1><p>Vous <b>définissez &amp; mettez en place l’architecture sur les nouveaux projets</b>, afin d’accompagner les DSI qui souhaitent <b>opérer de manière industrielle le virage DevOps à grande échelle.</b></p><p>Votre vision technologique affirmée vous permet de<b> conseiller les clients sur les Cloud Providers et les services à déployer </b>(puis à opérer). Vous faites bénéficier les clients de votre expertise au travers d’<b>audits techniques.</b></p><p>Vous <b>partagez la culture DevOps</b> auprès des équipes avec lesquelles vous collaborez.</p><p><b>Vous vous intégrez à la chaîne d’outils DevOps</b> afin d&#39;augmenter la fréquence de livraison, d&#39;améliorer la qualité des solutions, d&#39;automatiser les processus de livraison et de surveiller les systèmes.</p><p>En résumé, vos <b>missions gravitent autour des 4 grands axes suivants</b> :</p><ul><li><p>Définir &amp; mettre en place les Architectures New Dev</p></li><li><p>Accompagner &amp; former les équipes techniques</p></li><li><p>Mener des audits techniques</p></li><li><p>Accompagner le &quot;Move to Cloud&quot;</p></li></ul><p><u>Vos compétences techniques :</u></p><p>Vous travaillez avec différents <b>Cloud Providers, notamment OVH et Azure. </b></p><p>Vous êtes familier avec des outils d&#39;automatisation &amp; d&#39;industrialisation comme<b> Ansible / Terraform, Jenkins, Gitlab CI/CD... </b></p><h1><b>🛠</b><b>️ </b><b>Vous êtes fait(e) pour ce poste si :</b></h1><p>Vous êtes titulaire d&#39;un <b>Diplôme</b><b> supérieur en informatique</b> (type Diplôme d&#39;Ingénieur / Master) avec une<b> solide expérience professionnelle dans le </b><b>Cloud / DevOps.</b></p><p>Vous avez participé au <b>déploiement de</b> <b>projets de grande ampleur</b>, auprès de clients ayant des infrastructures complexes.</p><p>Vous savez <b>prendre de la hauteur sur les sujets</b>, et êtes capable <b>d&#39;anticiper les éventuelles difficultés</b> notamment grâce à votre <b>proactivité</b>.</p><p>Vous savez <b>développer / entretenir une relation commerciale</b> avec un client, et êtes <b>à l&#39;aise lors de présentations orales</b>. Vos <b>qualités rédactionnelles</b> sont également reconnues.</p><p>Enfin, vous aimez <b>partager votre expertise</b> avec vos collègues, et <b>participer au rayonnement</b> de votre entreprise lors d&#39;événements extérieurs.</p><h1><b>🤝 Au-delà de la mission, vous pourrez :</b></h1><ul><li><p>Participer à des projets innovants et nationaux auprès de clients Grands Comptes ;</p></li><li><p>Travailler avec une équipe soudée et passionnée ;</p></li><li><p>Rejoindre nos PRACTICES ! Notre programme interne de communautés d&#39;experts sur des technologies émergentes (DevOps, Data, Microsoft...).</p></li></ul><p><u><i>Notre process de recrutement : </i></u></p><p><i>_ un bref échange téléphonique pour faire connaissance ;</i></p><p><i>_ un premier échange RH afin d&#39;échanger de vous &amp; de vos aspirations professionnelles ;</i></p><p><i>_ un deuxième échange avec votre futur Manager pour évoquer les missions qui vous seraient confiées &amp; vous présenter les projets en cours ;</i></p><p><i>_ un entretien technique avec un de nos Experts.</i></p><p><i>NB : un des entretiens se fait obligatoirement en présentiel.</i></p><p><b>Vous souhaitez en apprendre davantage sur OPEN, ses valeurs, ses métiers, la vie d&#39;entreprise ? Rendez-vous sur notre page Welcome to the Jungle : </b> <a rel=""noopener noreferrer"" href=""https://www.welcometothejungle.com/fr/companies/open"" target=""_blank"">Open : photos, vidéos, recrutement</a></p><p><b>Code REC = JMA24757</b></p><p><b>Et vous, qu&#39;attendez-vous pour être OPEN ?</b> </p><p><b>Qu’attendez-vous pour être Open ?</b></p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/open/jobs/architecte-cloud-h-f_tours_OPEN_RL1GoA,Welcome to the Jungle,
2445a891-ca24-4f52-8185-453f798a080f,Architecte Cloud AWS,Atyos,2025-12-16T10:48:19Z,Strasbourg,"<p>Au sein d’Atyos, nous évoluons dans un contexte Cloud et nous recherchons un Architecte spécialisé sur AWS. Vous aurez l’opportunité de travailler sur des projets de déploiement et de migration sur la plateforme AWS. Votre expertise sera essentielle pour accompagner nos clients dans leur transformation numérique et assurer la performance, la sécurité et la scalabilité de leurs infrastructures.</p><p><strong>La mission :</strong></p><ul><li><p>Réaliser des évaluations détaillées des environnements techniques existants des clients.</p></li><li><p>Contribuer à l’élaboration de plans de migration, incluant l’évaluation des risques, les dépendances et les échéanciers.</p></li><li><p>Mettre en œuvre des migrations de systèmes, applications, et bases de données.</p></li><li><p>Automatiser les déploiements et les opérations, en utilisant des outils comme Terraform ou CloudFormation.</p></li><li><p>Mettre en place des solutions de monitoring, d’alerting et de logging pour assurer la supervision des infrastructures et applications.</p></li><li><p>Participer à la veille technologique et promouvoir les bonnes pratiques en matière de Cloud.</p></li></ul><p><strong>Notre contexte technique :</strong></p><ul><li><p>Services AWS : EKS, ECS, EC2, Lambda, IAM, Control Tower, S3, RDS, Aurora, DynamoDB, AppStream, …</p></li><li><p>OS : Linux, Windows</p></li><li><p>Orchestration des conteneurs : Kubernetes</p></li><li><p>Infrastructure as Code : Terraform, CloudFormation</p></li><li><p>CI/CD : GitLab CI, GitHub Action</p></li><li><p>Scripting : Bash, Python, PowerShell,</p></li><li><p>Monitoring : Cloudwatch, Prometheus, Grafana.</p></li></ul>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/atyos/jobs/architecte-cloud-aws,Welcome to the Jungle,
3296ca9b-dc64-489e-8fb7-08e7a565af80,Architecte Software Cloud,Capgemini,2025-12-17T15:21:46Z,Issy-les-Moulineaux,"<p>Dans le cadre de notre croissance et pour répondre aux nombreux défis technologiques de demain, nous recherchons un Architecte solutions cloud/Software. Vous intégrez une équipe d’experts, architectes, développeurs expérimentés pour concevoir de nouvelles solutions Cloud SaaS auprès de nos clients industriels &amp; Tech. Vous évoluerez dans un contexte d&#39;innovations technologiques autour d&#39;applications full web, mobiles et cloud, au cœur de la R&amp;D et des produits stratégiques de nos clients.</p> <p><br/>Vous participez concrètement aux phases suivantes :</p> <ul> <li>Conception et design d’architecture Cloud répondant aux exigences de scalabilité, sécurité et haute disponibilité pour les produits de nos clients</li> <li>Evaluations et choix des solutions d&#39;hébergement (type IaaS, PaaS, ou SaaS... hébergeur), étude des coûts associés, chiffrages, et rédaction de propositions</li> <li>Support à l’implémentation et au déploiement d&#39;architecture logicielle (Proof of Concept, environnements de développement et de production)</li> <li>Intégration des développements réalisés par les Développeurs Fullstack (API, Services, Applications web)</li> <li>Monitoring fonctionnel et des performances des solutions mises en œuvre</li> </ul>            <p> </p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/architecte-software-cloud_issy-les-moulineaux_CAPGE_5AZ4w52,Welcome to the Jungle,
46de23bf-45bf-44d5-87fd-2a2cd6b71bb1,Architecte Cloud - Paris,Capgemini,2025-12-17T15:21:17Z,Levallois-Perret,"<p> </p> <p><strong>Description de la mission</strong></p> <p>Vous êtes Architecte Cloud ? Vous souhaitez vous investir au sein d&#39;une équipe dynamique, passionnée et aux valeurs humaines fortes, capable d’accompagner ses clients sur toute la chaîne de valeur du projet (Conseil, Expertise et Intégration). Rejoindre nos équipes, c’est appartenir à une communauté internationale d’experts qui travaillent sur des projets passionnants pour divers clients prestigieux. Grâce à nos différents partenariats (AWS, Microsoft, Google, IBM…), nous vous donnerons toutes les clés pour vous former et vous certifier. Notre objectif : faire de vous un véritable expert reconnu et vous faire évoluer vers des postes à responsabilités afin d’accompagner nos clients tout au long de leur transformation digitale. Capgemini veillera à votre épanouissement professionnel au travers de moment de partage.</p>      <p> </p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/capgemini/jobs/architecte-cloud-paris_levallois-perret_CAPGE_DJWg4bo,Welcome to the Jungle,
a675ffe5-a529-4280-a048-2240fbecdf75,Architecte Cloud AWS – Modernisation et Projets Cloud à Lyon,eXalt,2025-12-17T08:55:27Z,Lyon,"<p>Chez <strong>eXalt Lyon</strong>, nous accompagnons nos clients dans leurs projets de <strong>modernisation, de migration et d’innovation</strong> autour du cloud.<br/>Nous recherchons un·e <strong>Architecte Cloud AWS / GCP</strong> pour concevoir et piloter des environnements à grande échelle, au cœur des transformations technologiques les plus ambitieuses.</p><p><strong>Ton rôle</strong></p><ul><li><p>Concevoir des <strong>architectures AWS</strong> performantes et sécurisées</p></li><li><p>Participer à des <strong>projets de migration, de refonte ou cloud natif</strong></p></li><li><p>Intervenir sur tout le cycle de vie du projet : design, build, run, optimisation</p></li><li><p>Promouvoir l’automatisation et la qualité via <strong>IaC et CI/CD</strong></p></li><li><p>Accompagner et faire grandir les ingénieurs cloud de ton équipe</p></li><li><p>Contribuer à la <strong>communauté Cloud eXalt</strong> : veille, partages, meetups</p></li></ul>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/exalt/jobs/architecte-cloud-senior-aws-gcp-lyon-cdi_lyon,Welcome to the Jungle,
eb5c4013-555e-4fc8-b528-0385a2487def,Architecte technique cloud H/F,CNP Assurances,2025-12-15T22:05:37Z,Angers,"<p>Au sein du département Services, Cloud et Technologies, et du pôle de services multicloud hybride, vous intégrez le centre d&#39;excellence cloud Votre rôle sera, avec votre équipe de:Participer au développement de la Plateforme Multi-Cloud Hybride en accompagnant les App Teams dans le déploiement de leurs applications sur le CloudConcevoir l&#39;architecture technique et cadrer la mise en œuvre des nouveaux services Cloud tout en garantissant leurs bonnes intégrations dans les fondations cloud.Qualifier des services des cloud providers et leur mise à disposition via des templates d’infrastructure (IAC)Documenter les architectures des services validés et leur intégration au catalogue de produitsAccompagner l&#39;évolution des pratiques notamment vis à vis de la montée en charge de la conteneurisationConcevoir l’architecture technique, réaliser et mettre en œuvre les évolutions des fondations cloudProposer et réaliser les évolutions susceptibles de contribuer à la performance des infrastructures sous votre responsabilité</p>",FULL_TIME,,https://www.welcometothejungle.com/fr/companies/cnp-assurances/jobs/ingenieur-systemes-reseaux-conf-h-f_angers_CA_MRdY2Y8,Welcome to the Jungle,
